customer_id,occupation,employment_type,education,completed_years_of_education,marital_status,relationship_in_household,race,country,total_quantity,total_spent,avg_quantity,avg_spent,var_quantity,var_spent,number_of_orders,age,type_of_client
3367907426,Farming-fishing,Self-emp-not-inc,Bachelors,13,Never-married,Not-in-family,White,United-States,59,174.55,4.2143,12.467857,5.3112244897959195,62.20538826530612,14,47,NULL
3370366342,Exec-managerial,Private,Some-college,10,Never-married,Not-in-family,Black,United-States,35,116.37,3.1818,10.579091,5.96694214876033,70.16319008264463,11,37,NULL
3370886557,Exec-managerial,State-gov,Some-college,10,Married-civ-spouse,Husband,White,United-States,333,809.16,2.4667,5.993778,3.093333333333333,33.15214795061726,135,26,Wholesaler
3372127292,Craft-repair,Private,9th,5,Never-married,Not-in-family,White,Mexico,35,313.05,1.9444,17.391667,1.4969135802469138,581.7920138888891,18,25,NULL
3372429065,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,Canada,568,1740.58,3.5949,11.016329,8.848581958019547,112.24341310687387,158,52,NULL
3373016647,Sales,Private,Some-college,10,Never-married,Own-child,White,United-States,139,305.95,3.2326,7.115116,7.5273120605732835,76.7970668469443,43,21,NULL
3373661845,Prof-specialty,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,477,1125.94,2.3043,5.439324,4.327662255828604,99.42055992905301,207,47,Personal
3375128157,Exec-managerial,Private,Bachelors,13,Married-spouse-absent,Not-in-family,White,United-States,458,914.76,2.1106,4.215484,3.250440654930026,17.278163014716817,217,40,Wholesaler
3375227722,Exec-managerial,Self-emp-not-inc,Masters,14,Married-civ-spouse,Husband,White,United-States,18,40.10,3.6000,8.020000,37.04,940.0046,5,59,NULL
3375999343,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,-1,-611.86,-1.0000,-611.860000,0,0,1,37,NULL
3376761326,Farming-fishing,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,498,1515.45,4.2564,12.952564,9.404339250493093,83.27098487836952,117,47,Wholesaler
3377334380,Transport-moving,Private,Some-college,10,Married-civ-spouse,Husband,White,El-Salvador,78,129.38,1.7333,2.875111,1.573333333333334,6.229122765432098,45,28,Personal
3378383847,Unknown,Unknown,Some-college,10,Never-married,Not-in-family,White,United-States,98,349.60,3.3793,12.055172,4.71819262782402,99.52803876337693,29,19,NULL
3378435873,Sales,Private,HS-grad,9,Divorced,Not-in-family,White,United-States,774,2136.55,3.6000,9.937442,7.0586046511627885,269.77607485127083,215,32,NULL
3378714948,Transport-moving,Private,11th,7,Never-married,Own-child,White,United-States,53,125.47,4.8182,11.406364,13.78512396694215,93.01027768595041,11,24,NULL
3379018347,Craft-repair,Private,7th-8th,4,Married-civ-spouse,Husband,White,United-States,39,98.53,3.2500,8.210833,5.520833333333332,75.47232430555553,12,38,NULL
3380417311,Craft-repair,Private,9th,5,Married-civ-spouse,Husband,White,Mexico,63,119.32,3.5000,6.628889,8.13888888888889,45.450820987654325,18,33,NULL
3383534197,Other-service,Self-emp-not-inc,Some-college,10,Never-married,Not-in-family,Black,United-States,53,25.79,1.6061,0.781515,0.4205693296602387,0.4037158861340679,33,28,Wholesaler
3384620353,Adm-clerical,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,392,1309.50,4.0412,13.500000,146.1220108406843,679.4029896907216,97,30,NULL
3386506725,Unknown,Unknown,Assoc-voc,11,Married-civ-spouse,Wife,Black,United-States,24,78.94,4.0000,13.156667,3.6666666666666665,191.7938888888889,6,46,NULL
3389488619,Prof-specialty,Private,Prof-school,15,Married-civ-spouse,Husband,White,United-States,1,2.55,1.0000,2.550000,0,0,1,47,NULL
3390210424,Prof-specialty,State-gov,Bachelors,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Unknown,223,720.67,4.1296,13.345741,7.075788751714678,124.33864296982166,54,43,NULL
3390775058,Sales,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,127,469.74,2.7609,10.211739,2.877599243856333,78.70222306238185,46,80,Wholesaler
3392415994,Handlers-cleaners,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,348,1225.76,3.7419,13.180215,11.718348942074222,436.9119762978379,93,33,NULL
3392995545,Exec-managerial,Private,Some-college,10,Never-married,Not-in-family,White,United-States,151,340.92,3.0816,6.957551,10.646397334443984,52.96266747188671,49,32,Personal
3395054400,Adm-clerical,Private,Assoc-acdm,12,Never-married,Own-child,White,United-States,82,262.79,3.7273,11.945000,17.65289256198347,228.1121159090909,22,23,NULL
3395606980,Priv-house-serv,Private,7th-8th,4,Widowed,Not-in-family,White,United-States,24,53.90,3.4286,7.700000,8.244897959183673,62.13714285714286,7,79,NULL
3398440491,Craft-repair,Private,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,444,1529.62,1.9056,6.564893,11.510398054854589,332.4089134005045,233,37,Wholesaler
3399760191,Sales,Private,Some-college,10,Never-married,Own-child,Asian-Pac-Islander,Philippines,372,1257.76,3.5094,11.865660,7.08009967960128,180.83940758276972,106,21,NULL
3402649208,Sales,Self-emp-inc,Bachelors,13,Married-civ-spouse,Husband,White,United-States,105,468.75,2.9167,13.020833,3.4652777777777772,76.57463541666668,36,56,Wholesaler
3402702523,Farming-fishing,Private,HS-grad,9,Divorced,Unmarried,White,United-States,79,233.34,2.3939,7.070909,3.2084481175390276,36.5681173553719,33,37,NULL
3403257416,Craft-repair,Private,10th,6,Married-civ-spouse,Own-child,Other,United-States,73,210.20,3.1739,9.139130,4.056710775047258,38.892816635160685,23,43,NULL
3405283776,Other-service,Self-emp-not-inc,Some-college,10,Divorced,Not-in-family,White,United-States,73,244.48,4.0556,13.582222,7.496913580246915,114.67739506172842,18,47,NULL
3406366832,Sales,Self-emp-inc,HS-grad,9,Never-married,Own-child,White,United-States,27,53.71,3.3750,6.713750,3.234375,42.6503234375,8,26,NULL
3406532619,Other-service,Private,9th,5,Married-civ-spouse,Husband,White,Mexico,135,491.66,4.0909,14.898788,7.2947658402203865,259.9747318640956,33,35,NULL
3407517496,Machine-op-inspct,Private,Some-college,10,Never-married,Own-child,White,United-States,101,209.68,1.9057,3.956226,2.6137415450338195,25.466031043075823,53,20,NULL
3408742400,Handlers-cleaners,Private,7th-8th,4,Divorced,Not-in-family,White,United-States,19,97.65,2.7143,13.950000,1.346938775510204,26.072142857142858,7,33,NULL
3409653530,Unknown,Unknown,10th,6,Never-married,Own-child,White,United-States,111,358.04,1.9138,6.173103,2.6304994054696786,34.37181450653984,58,18,Wholesaler
3412567558,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,227,3089.40,1.7197,23.404545,2.3380968778696056,47658.47666570251,132,27,NULL
3412621151,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,42,142.50,4.6667,15.833333,6.444444444444445,143.85055555555556,9,25,NULL
3413377506,Tech-support,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,152,458.30,1.3217,3.985217,0.42691871455576547,12.750271909262759,115,30,Wholesaler
3413479484,Prof-specialty,Federal-gov,HS-grad,9,Divorced,Unmarried,White,United-States,387,667.64,2.1620,3.729832,2.6609032177522565,11.00738041883837,179,35,NULL
3414488328,Craft-repair,Private,HS-grad,9,Divorced,Unmarried,White,United-States,378,687.42,2.9302,5.328837,4.8400937443663254,27.845332756444932,129,37,NULL
3415521947,Other-service,Self-emp-not-inc,HS-grad,9,Divorced,Not-in-family,White,United-States,82,181.55,2.2778,5.043056,2.7561728395061724,29.150148996913586,36,49,NULL
3415536153,Craft-repair,Private,HS-grad,9,Separated,Not-in-family,White,United-States,25,36.74,2.2727,3.340000,3.8347107438016526,19.217036363636364,11,29,NULL
3417802181,Machine-op-inspct,Private,7th-8th,4,Married-civ-spouse,Husband,White,United-States,1,3.25,0.0833,0.270833,85.40972222222223,230.6881076388889,12,90,NULL
3422989778,Adm-clerical,Federal-gov,Bachelors,13,Never-married,Not-in-family,White,United-States,747,1942.67,3.4907,9.077897,8.343370600052406,75.8320745501791,214,45,Wholesaler
3422994213,Other-service,Private,11th,7,Separated,Not-in-family,Black,United-States,17,9.25,2.1250,1.156250,0.8593750000000001,1.1903234375,8,56,NULL
3424360125,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,Black,United-States,58,250.80,3.8667,16.720000,4.248888888888889,123.15026666666667,15,43,NULL
3429186180,Transport-moving,Private,Some-college,10,Never-married,Not-in-family,White,United-States,36,118.63,1.8000,5.931500,1.46,24.076752750000004,20,27,NULL
3430668106,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,Cuba,20,137.38,2.8571,19.625714,2.4081632653061225,88.29211020408164,7,33,NULL
3430864481,Other-service,Private,10th,6,Divorced,Unmarried,White,United-States,205,551.34,3.9423,10.602692,8.246671597633135,84.02231582840236,52,54,NULL
3430898683,Adm-clerical,Private,11th,7,Never-married,Unmarried,Black,United-States,220,402.25,8.4615,15.471154,737.786982248521,218.8098409763314,26,34,NULL
3430927434,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Husband,Black,United-States,28,78.77,2.0000,5.626429,1.5714285714285712,48.473251530612245,14,45,NULL
3431066521,Sales,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,188,613.41,2.9841,9.736667,2.4918115394305884,61.852587301587285,63,31,NULL
3431971315,Adm-clerical,Federal-gov,HS-grad,9,Never-married,Not-in-family,Black,United-States,96,430.29,3.5556,15.936667,5.209876543209875,224.39378518518518,27,27,NULL
3435165515,Handlers-cleaners,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,117,247.46,5.0870,10.759130,6.079395085066163,37.92435576559547,23,30,NULL
3435572547,Craft-repair,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,United-States,288,438.13,9.2903,14.133226,1216.593132154006,726.8655637877213,31,31,NULL
3437310345,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,44,181.10,2.4444,10.061111,5.024691358024691,156.357787654321,18,40,NULL
3439359810,Sales,Private,11th,7,Never-married,Own-child,White,United-States,2080,4219.56,10.5584,21.419086,1397.4445618284417,1019.0506306372231,197,19,NULL
3439900092,Prof-specialty,Private,Assoc-voc,11,Separated,Unmarried,White,United-States,211,638.56,4.2200,12.771200,7.571600000000002,110.52055455999997,50,30,NULL
3440390699,Unknown,Unknown,11th,7,Never-married,Own-child,White,United-States,342,311.03,5.7000,5.183833,328.0766666666667,25.393486972222224,60,17,NULL
3444619465,Craft-repair,State-gov,Some-college,10,Never-married,Not-in-family,White,United-States,121,387.65,3.6667,11.746970,6.525252525252525,118.90711202938479,33,31,NULL
3445515745,Protective-serv,Private,HS-grad,9,Married-civ-spouse,Husband,White,Scotland,517,1622.00,2.5220,7.912195,5.351957168352171,135.85525030339093,205,38,Wholesaler
3445783844,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,895,1591.54,23.5526,41.882632,2825.2998614958447,5575.43690360111,38,41,Wholesaler
3446293184,Craft-repair,Private,HS-grad,9,Never-married,Own-child,White,United-States,236,762.93,3.1053,10.038553,5.2783933518005535,116.64506501038781,76,26,NULL
3448516796,Other-service,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Husband,White,United-States,200,617.62,3.1746,9.803492,7.731418493323254,230.1356481229529,63,64,NULL
3452108910,Prof-specialty,Local-gov,Masters,14,Married-civ-spouse,Husband,White,United-States,28,73.18,1.8667,4.878667,3.3155555555555556,97.44755822222224,15,45,NULL
3452515381,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,12959,26780.06,2.0603,4.257561,25.629596755644663,53.87858724784329,6290,55,NULL
3452602181,Exec-managerial,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,175,581.79,3.6458,12.120625,9.437065972222223,83.38751419270834,48,54,NULL
3453438807,Prof-specialty,Private,HS-grad,9,Divorced,Unmarried,White,United-States,26,76.90,3.2500,9.612500,4.6875,84.44986875,8,51,NULL
3454413839,Adm-clerical,Private,HS-grad,9,Married-civ-spouse,Wife,White,United-States,684,1052.62,7.6000,11.695778,893.2844444444441,350.92350439506174,90,27,NULL
3454838831,Prof-specialty,State-gov,Doctorate,16,Never-married,Not-in-family,White,United-States,21,83.59,2.3333,9.287778,8.444444444444445,219.5640839506173,9,32,Personal
3455019151,Unknown,Unknown,5th-6th,3,Married-civ-spouse,Husband,White,United-States,46,222.54,2.0909,10.115455,7.6280991735537205,98.16237024793391,22,67,NULL
3455156685,Unknown,Unknown,Some-college,10,Married-civ-spouse,Husband,White,United-States,27,91.93,3.3750,11.491250,4.484374999999999,66.24916093749998,8,40,NULL
3456513487,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Wife,White,United-States,81,326.44,2.7000,10.881333,5.609999999999999,188.80653822222223,30,23,NULL
3457545694,Craft-repair,Private,Bachelors,13,Married-civ-spouse,Own-child,White,United-States,100,344.18,2.5641,8.825128,2.80999342537804,145.46229677843527,39,36,NULL
3458166946,Prof-specialty,Private,Assoc-acdm,12,Married-civ-spouse,Husband,White,United-States,368,639.41,2.7463,4.771716,86.05502339051012,21.629464964357318,134,28,NULL
3458319279,Exec-managerial,Self-emp-not-inc,12th,8,Married-civ-spouse,Husband,Asian-Pac-Islander,Vietnam,817,1875.56,2.5773,5.916593,2.881250684154479,26.560028771308293,317,44,NULL
3458529970,Sales,Self-emp-inc,Prof-school,15,Married-civ-spouse,Husband,White,United-States,156,363.08,1.8571,4.322381,1.6938775510204092,8.712737188208617,84,53,NULL
3459998497,Machine-op-inspct,Private,HS-grad,9,Never-married,Not-in-family,Asian-Pac-Islander,Cambodia,150,583.25,2.3810,9.257937,3.061224489795919,63.97961955152432,63,36,Personal
3460807958,Other-service,Private,HS-grad,9,Married-civ-spouse,Husband,White,Guatemala,303,691.60,2.8585,6.524528,6.744126023495906,59.54023798504807,106,23,NULL
3463018734,Farming-fishing,Self-emp-not-inc,9th,5,Married-civ-spouse,Husband,White,United-States,2719,6290.61,7.3486,17.001649,712.7838495252003,804.9620580927697,370,45,NULL
3464303328,Craft-repair,Private,11th,7,Married-civ-spouse,Husband,White,United-States,413,387.92,4.1300,3.879200,1110.9331000000004,228.42120136000003,100,27,Wholesaler
3466072781,Craft-repair,Private,11th,7,Married-civ-spouse,Husband,White,United-States,161,742.47,3.0962,14.278269,6.47152366863905,120.99265277366862,52,41,NULL
3467034480,Other-service,Private,9th,5,Married-civ-spouse,Husband,White,United-States,114,390.28,2.7805,9.519024,4.171326591314695,72.54873563355144,41,46,NULL
3468597204,Exec-managerial,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,United-States,2647,3427.79,132.3500,171.389500,36496.3275,55253.59276474999,20,60,NULL
3469886981,Other-service,Private,7th-8th,4,Never-married,Own-child,White,United-States,54,93.92,3.6000,6.261333,4.373333333333334,12.906371555555554,15,39,NULL
3470951068,Other-service,Private,Bachelors,13,Divorced,Not-in-family,White,United-States,20,104.40,1.6667,8.700000,0.8888888888888887,71.80749999999999,12,26,NULL
3472195389,Machine-op-inspct,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,94,352.05,3.6154,13.540385,7.159763313609466,137.35692677514797,26,30,Wholesaler
3472233713,Other-service,Private,Some-college,10,Divorced,Unmarried,White,United-States,97,296.70,3.3448,10.231034,6.846611177170035,149.9312506539833,29,48,NULL
3472468755,Prof-specialty,Local-gov,Masters,14,Married-civ-spouse,Wife,White,United-States,636,702.00,79.5000,87.750000,23682.5,19849.209375,8,37,NULL
3473088086,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,White,United-States,36,122.13,2.7692,9.394615,3.2544378698224845,70.11067100591715,13,23,Wholesaler
3475011669,Farming-fishing,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,2418,3494.34,71.1176,102.774706,7281.221453287196,23570.505554325264,34,66,NULL
3475433689,Exec-managerial,State-gov,HS-grad,9,Divorced,Not-in-family,White,United-States,20,28.83,1.8182,2.620909,80.69421487603306,246.22366280991736,11,42,NULL
3475977543,Exec-managerial,Self-emp-inc,10th,6,Married-civ-spouse,Wife,White,United-States,3,8.85,3.0000,8.850000,0,0,1,82,NULL
3478043945,Exec-managerial,Private,HS-grad,9,Divorced,Not-in-family,White,England,77,844.30,3.5000,38.377273,3.704545454545455,873.0653925619831,22,43,Personal
3478672831,Adm-clerical,Private,Assoc-acdm,12,Divorced,Not-in-family,White,United-States,83,223.18,2.3714,6.376571,4.0620408163265305,40.004291102040824,35,30,NULL
3479347392,Exec-managerial,Private,Some-college,10,Never-married,Not-in-family,White,United-States,1440,244.80,1440.0000,244.800000,0,0,1,26,NULL
3481486362,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,198,264.79,3.6667,4.903519,7.740740740740741,12.81128576817558,54,58,NULL
3481559052,Craft-repair,Private,HS-grad,9,Never-married,Own-child,Asian-Pac-Islander,Philippines,2,25.50,2.0000,25.500000,0,0,1,23,NULL
3482052170,Sales,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,178,691.99,2.9180,11.344098,10.271969900564365,77.80375205589895,61,26,NULL
3483185250,Farming-fishing,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Husband,White,Canada,61,99.95,2.9048,4.759524,6.752834467120181,282.51671882086185,21,64,NULL
3485809687,Adm-clerical,Private,Some-college,10,Never-married,Own-child,White,United-States,287,584.72,4.0423,8.235493,10.04046816107915,81.71116560206308,71,20,NULL
3486227185,Adm-clerical,Private,Masters,14,Never-married,Own-child,White,United-States,145,411.08,3.4524,9.787619,7.533446712018138,73.64613242630386,42,33,NULL
3487207223,Farming-fishing,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Husband,White,United-States,88,364.65,3.2593,13.505556,4.710562414266118,48.4846913580247,27,60,NULL
3488889814,Exec-managerial,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,89,325.65,3.2963,12.061111,4.356652949245542,75.20863209876542,27,58,NULL
3489596025,Transport-moving,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,80,136.01,3.2000,5.440400,4,23.06954784,25,24,Wholesaler
3491650379,Sales,Self-emp-inc,HS-grad,9,Never-married,Not-in-family,White,United-States,64,174.37,1.9394,5.283939,1.0872359963269054,7.793696602387513,33,27,NULL
3491799174,Craft-repair,Private,11th,7,Never-married,Other-relative,White,United-States,680,2138.27,4.2500,13.364188,8.237500000000002,78.70217558984373,160,20,Wholesaler
3494001106,Farming-fishing,Self-emp-inc,Some-college,10,Never-married,Own-child,White,United-States,99,173.66,3.6667,6.431852,4.000000000000001,19.064489163237315,27,19,Wholesaler
3494427142,Prof-specialty,Private,Bachelors,13,Divorced,Unmarried,White,Cuba,65,264.87,2.6000,10.594800,1.52,134.33590496,25,66,NULL
3495585488,Craft-repair,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,34,104.34,2.8333,8.695000,2.9722222222222228,66.45390833333333,12,32,NULL
3497675571,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,43,143.01,3.9091,13.000909,6.082644628099174,107.33995371900828,11,35,NULL
3497958584,Machine-op-inspct,Private,11th,7,Never-married,Own-child,White,United-States,34,210.67,2.8333,17.555833,6.305555555555556,472.3343743055556,12,30,NULL
3498895153,Sales,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,7,13.18,1.7500,3.295000,0.6875,10.590824999999999,4,47,NULL
3499907991,Prof-specialty,Self-emp-inc,Doctorate,16,Married-civ-spouse,Husband,White,United-States,771,517.34,19.7692,13.265128,6550.8954635108485,1464.918327547666,39,53,NULL
3501270839,Exec-managerial,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,United-States,172,1130.63,1.8105,11.901368,14.027257617728537,5608.33298233795,95,34,NULL
3502367419,Exec-managerial,Self-emp-inc,Some-college,10,Married-civ-spouse,Husband,White,United-States,23,35.66,2.8750,4.457500,9.859374999999998,39.504693749999994,8,43,NULL
3503184723,Sales,Private,11th,7,Never-married,Own-child,White,United-States,177,80.60,11.8000,5.373333,1251.0933333333335,217.3478355555556,15,17,NULL
3503767274,Other-service,State-gov,Some-college,10,Never-married,Not-in-family,White,United-States,51,144.21,2.0400,5.768400,1.8784,22.654781439999997,25,18,NULL
3508443607,Craft-repair,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,1333,5171.60,55.5417,215.483333,3403.081597222222,76936.76534722226,24,33,NULL
3508776095,Transport-moving,Private,HS-grad,9,Married-civ-spouse,Husband,Other,Dominican-Republic,661,1452.97,2.7890,6.130675,3.963930281828054,30.27062908009755,237,35,Wholesaler
3508782112,Exec-managerial,State-gov,Bachelors,13,Never-married,Not-in-family,White,United-States,139,105.09,3.3095,2.502143,6.642290249433107,6.176416836734695,42,28,Wholesaler
3509047444,Tech-support,Private,Bachelors,13,Never-married,Not-in-family,White,United-States,43,292.40,2.6875,18.275000,4.08984375,586.0843749999999,16,25,NULL
3509494255,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,545,1236.32,1.8601,4.219522,1.86779112162052,16.38050557373994,293,53,Wholesaler
3509933489,Craft-repair,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,53,89.36,6.6250,11.170000,10.234374999999998,41.45519999999999,8,19,NULL
3512195345,Prof-specialty,State-gov,Assoc-voc,11,Married-civ-spouse,Husband,White,United-States,883,1519.28,6.6391,11.423158,615.0276442987165,194.85406671943014,133,50,NULL
3512606593,Craft-repair,Private,9th,5,Separated,Own-child,White,Mexico,59,305.40,2.8095,14.542857,4.4399092970521545,64.72125850340137,21,40,NULL
3513061907,Unknown,Unknown,Assoc-voc,11,Married-civ-spouse,Wife,White,United-States,41,91.39,1.4643,3.263929,15.034438775510205,49.70052385204081,28,65,NULL
3515959862,Craft-repair,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,186,268.33,1.5372,2.217603,1.025476401885117,5.815702520319654,121,47,NULL
3516214696,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,2453,5013.66,3.2065,6.553804,78.67629715066853,95.58563533410225,765,26,Wholesaler
3516774713,Tech-support,Private,Some-college,10,Married-civ-spouse,Husband,White,United-States,-3,-1.95,-3.0000,-1.950000,0,0,1,40,NULL
3517215363,Unknown,Unknown,HS-grad,9,Married-spouse-absent,Unmarried,White,United-States,663,1491.47,2.6310,5.918532,3.2963435374149666,32.619319669627124,252,49,NULL
3519146621,Exec-managerial,Private,11th,7,Divorced,Not-in-family,White,United-States,142,229.58,2.7843,4.501569,3.3456362937331803,11.124691657054976,51,49,NULL
3519825630,Prof-specialty,Local-gov,Assoc-acdm,12,Married-civ-spouse,Husband,White,United-States,280,490.65,1.9444,3.407292,2.4969135802469142,18.471526692708338,144,44,NULL
3519867338,Adm-clerical,Private,HS-grad,9,Divorced,Unmarried,White,United-States,408,745.38,4.6364,8.470227,12.072314049586778,68.11343176652892,88,55,NULL
3520719495,Unknown,Unknown,Some-college,10,Married-civ-spouse,Wife,White,United-States,22,61.25,2.4444,6.805556,9.580246913580247,120.39524691358025,9,31,NULL
3521184436,Other-service,Private,HS-grad,9,Divorced,Unmarried,White,United-States,299,555.95,49.8333,92.658333,11345.47222222222,38753.21868055555,6,30,NULL
3522937449,Other-service,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,United-States,126,396.22,2.9302,9.214419,7.832341806381825,89.62462466197945,43,69,NULL
3523804640,Handlers-cleaners,Private,Some-college,10,Married-civ-spouse,Husband,Black,United-States,87,161.16,1.6731,3.099231,1.9508136094674557,7.087391715976333,52,54,NULL
3528570977,Other-service,Private,Some-college,10,Divorced,Not-in-family,White,United-States,43,105.21,2.1500,5.260500,1.1275,6.56691475,20,49,NULL
3528618792,Prof-specialty,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Husband,White,Canada,173,116.28,19.2222,12.920000,2339.283950617284,665.0348666666665,9,69,NULL
3529048694,Prof-specialty,Private,HS-grad,9,Never-married,Own-child,White,United-States,1008,2160.15,4.1826,8.963278,218.09944732356536,667.9129514953257,241,31,NULL
3529470970,Machine-op-inspct,Private,HS-grad,9,Married-civ-spouse,Husband,Black,United-States,61,244.24,2.9048,11.630476,8.848072562358277,433.7497473922904,21,35,Wholesaler
3529953900,Adm-clerical,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,89,211.88,2.9667,7.062667,5.432222222222221,69.62223955555557,30,53,NULL
3533186892,Adm-clerical,Private,HS-grad,9,Never-married,Not-in-family,White,United-States,61,203.75,3.5882,11.985294,5.889273356401384,65.13728373702422,17,22,NULL
3535511681,Prof-specialty,Private,Assoc-acdm,12,Never-married,Not-in-family,White,United-States,24,80.74,4.0000,13.456667,4.333333333333334,57.964888888888886,6,43,NULL
3536043432,Protective-serv,Local-gov,HS-grad,9,Married-civ-spouse,Husband,White,United-States,248,743.71,2.9524,8.853690,6.616780045351473,73.33626138038547,84,28,NULL
3538054500,Adm-clerical,Private,HS-grad,9,Never-married,Own-child,White,United-States,95,239.05,3.8000,9.562000,7.6800000000000015,49.970656000000005,25,26,NULL
3538625741,Unknown,Unknown,Bachelors,13,Married-civ-spouse,Husband,White,United-States,83,337.70,3.1923,12.988462,4.616863905325444,72.24012840236685,26,63,Wholesaler
3539716053,Prof-specialty,Private,Bachelors,13,Married-civ-spouse,Husband,White,United-States,438,2724.46,3.4488,21.452441,5.507223014446028,1000.021757033914,127,38,NULL
3542569144,Prof-specialty,Local-gov,Prof-school,15,Married-civ-spouse,Husband,White,United-States,1080,2259.15,3.7113,7.763402,5.25688170900202,48.21100251532222,291,47,NULL
3544540456,Unknown,Unknown,HS-grad,9,Never-married,Not-in-family,White,United-States,1240,2029.82,6.4921,10.627330,14.899152983744965,56.50902166607276,191,35,Wholesaler
3546189258,Farming-fishing,Private,10th,6,Never-married,Unmarried,White,United-States,215,981.93,2.6220,11.974756,3.2595181439619285,96.47585908685309,82,44,NULL
3548420049,Other-service,Private,7th-8th,4,Married-civ-spouse,Husband,Asian-Pac-Islander,South,395,292.66,9.1860,6.806047,1855.407247160627,235.7376750676041,43,64,NULL
3548731460,Tech-support,Local-gov,Some-college,10,Married-civ-spouse,Husband,White,United-States,11,36.51,1.5714,5.215714,4.816326530612245,57.772481632653076,7,36,NULL
3548834347,Prof-specialty,Federal-gov,Bachelors,13,Never-married,Not-in-family,White,United-States,269,539.65,4.0149,8.054478,11.417687680997995,61.14266054800624,67,29,Wholesaler
3549044011,Exec-managerial,Private,Some-college,10,Divorced,Unmarried,White,United-States,3,31.80,1.5000,15.900000,6.25,396.00999999999993,2,23,NULL
3549645706,Machine-op-inspct,Private,9th,5,Married-civ-spouse,Husband,White,United-States,38,107.70,3.1667,8.975000,3.8055555555555554,149.07479166666664,12,37,NULL
3549849796,Exec-managerial,Self-emp-not-inc,11th,7,Divorced,Not-in-family,White,United-States,13,60.65,1.4444,6.738889,0.4691358024691359,44.534876543209876,9,38,NULL
3551979257,Unknown,Unknown,Some-college,10,Divorced,Not-in-family,Black,United-States,1158,3326.72,5.3119,15.260183,12.948573352411413,94.32141831495667,218,51,Wholesaler
3552345550,Adm-clerical,Private,Bachelors,13,Divorced,Not-in-family,White,United-States,60,90.22,3.5294,5.307059,8.366782006920417,22.3326678200692,17,70,Wholesaler
3553119015,Machine-op-inspct,Private,10th,6,Married-civ-spouse,Husband,White,United-States,493,892.35,6.2405,11.295570,420.73962506008667,230.72816644768474,79,71,NULL
3553328790,Prof-specialty,Private,Masters,14,Married-civ-spouse,Husband,White,United-States,19904,14329.69,203.1020,146.221327,373545.80591420236,99960.64352783219,98,45,NULL
3553521334,Sales,Private,HS-grad,9,Married-civ-spouse,Husband,White,United-States,298,580.22,2.1135,4.115035,2.6537900508022743,18.4784505306574,141,33,NULL
